file_name,text
page025_line003.png,ति यो॒ ज ना मि॒ मा ना ऽ इ॒ ति यो ज न शो हि
page025_line004.png,मि॒ मा ना ऽ अ॒ ध्वा नं धा॒ वं ति का॒ ष्ठां ग छ ते॒
page025_line005.png,ति य॒ थै ना न न्त रा॒ ना ष्ट्रा र॒ क्षा ᳰ सि न॒ हि ᳬ
page025_line006.png,स्यु॒ रे व॒ मे त॒ दा ह धा॒ व न्त्या जि मा॒ घ्न न्ति दु न्दु
page025_line007.png,भी॒ न भि सा॒ म गा य ति।१७। अ थै ता॒ भ्यां
page025_line008.png,ज॒ ग ती भ्यां जु हो॒ ति वा॒ नु वा म न्त्र॒ य ते य॒
page025_line009.png,दि जु हो॒ ति य॒ द्य नु म न्त्र॒ य ते स मा न॒ ऽ ए व
page025_line010.png,ब॒ न्धुः।१८। स॒ जु हो ति ए ष स्य॒ व्वा जी॒ क्षि प
page025_line011.png,णिं॒ तु र ण्य ति ग्री वा॒ या म्ब द्धो॒ ऽ अ पि क क्ष॒ ऽ
page025_line012.png,आ स॒ नि॥ क्र॒ तुं द धि क्रा ऽ अ॒ नु सᳰ स॒ नि ष्य
page026_line001.png,ता॒ र म्प्र स वा॒ यो पा॒ धा व त्स वि ता वै॒ दे वा॒ नां
page026_line002.png,प्र स वि॒ ते द॒ म्मे प्र॒ सु व त्व॒ त्प्र सू त ऽ इ द मु॒ ज्ज
page026_line003.png,या नी॒ ति त॒ द स्मै स वि ता॒ प्र स वि ता प्रा॒
page026_line004.png,सु व त्त॒ त्स वि तृ॒ प्र सू त ऽ उ द॒ ज य दे व॒ मे॒ वै
page026_line005.png,ष॒ ऽ ए त॒ त्स वि ता॒ र मे व॒ प्र स वा यो॒ प धा व
page026_line006.png,ति स वि ता वै॒ दे वा॒ ना म्प्र स वि ते॒ द॒ म्मे प्र॒ सु
page026_line007.png,व त्व॒ त्प्र सू त ऽ इ द मु ज्ज या नी॒ ति त॒ द स्मै स
page026_line008.png,वि ता॒ प्र स वि ता प्र॒ सौ ति त॒ त्स वि तृ॒ प्र सू त ऽ
page026_line009.png,उ॒ ज्ज य ति॒।१६। अ॒ थ य॒ द्य ध्व र्योः॒। अ न्ते वा
page026_line010.png,सी॒ वा ब्र ह्म चा री॒ वै त द्य॒ जु र धी या॒ त्सो न्वा
page026_line011.png,स्था॒ य व्वा च य ति व्वा॒ जि न ऽ इ॒ ति व्वा जि॒ नो
page026_line012.png,ह्य॒ श्वा स्त॒ स्मा दा ह व्वा॒ जि न ऽ इ॒ ति व्वा ज जि त ऽ
page027_line001.png,कः प्र व्या ध स्ता॒ वां स्ति र्य॒ ङ्प्र जा॒ प ति र॒ थ या॒
page027_line002.png,व त्स प्त॒ द श प्र व्या धा स्ता॒ वा न न्व॒ ङ्प्र जा॒ प
page027_line003.png,तिः।१३। त द्य॒ द्रा ज न्यः॒ प्र वि॒ ध्य ति। ए ष वै॒ प्र
page027_line004.png,जा॒ प तेः प्र त्य क्ष त मां य॒ द्रा ज न्य स्त॒ स्मा दे॒ कः
page027_line005.png,स॒ न्ब हू ना॒ मी ष्टे य॒ द्वे व च॒ तु र क्ष रः प्र जा॒ प
page027_line006.png,ति श्च॒ तु र क्ष रो रा ज॒ न्य स्त॒ स्मा द्रा ज॒ न्यः प्र॒
page027_line007.png,वि ध्य ति स प्त॒ द श प्र व्या धा न्प्र॒ वि ध्य ति स
page027_line008.png,प्त द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज य
page027_line009.png,ति।१४। अ॒ थ यं य॒ जु षा यु न॒ क्ति तं य॒ ज मा
page027_line010.png,न ऽ आ॒ ति ष्ठ ति दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स
page027_line011.png,त्य॒ प्र स व सो बृ॒ ह स्प॒ ते र्व्वा ज जि॒ तो व्वा॒ जं जे
page027_line012.png,ष मि॒ ति।१५। त द्य॒ थै॒ वा दो बृ॒ ह स्प॒ तिः। स वि
page028_line001.png,भी ना मे॒ कं य॒ जु षो पा॒ व ह र ति त त्स॒ र्व्वे य॒ जु
page028_line002.png,षो पा॒ व ह ता भ वं ति।१०। स॒ ऽ उ पा॒ व ह र ति
page028_line003.png,ए षा॒ वः सा॒ स त्या॒ सं व्वा॒ ग भू द्य॒ या बृ॒ ह स्प॒
page028_line004.png,तिं व्वा॒ ज म॒ जी ज प ता॒ जी ज प त बृ॒ ह स्प॒ तिं
page028_line005.png,व्वा॒ जं व्व॒ न स्प त यो व्वि॒ मु च्य ध्व मि॒ ति य॒ दि
page028_line006.png,ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒
page028_line007.png,ब्रा ह्म णः॒।११। अ॒ थ य॒ दि रा ज॒ न्यो य॒ ज ते। ए
page028_line008.png,षा॒ वः सा॒ स त्या॒ सं व्वा॒ ग भू द्य ये॒ न्द्रं व्वा॒ ज म॒
page028_line009.png,जी ज प ता॒ जी ज प ते॒ न्द्रं व्वा॒ जं व्व॒ न स्प त यो
page028_line010.png,व्वि॒ मु च्य ध्व मि॒ ति क्ष त्र ᳰ ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज
page028_line011.png,न्यः॒।१२। अ॒ थ व्वे द्य न्ता॑त्। रा ज न्य॒ ऽ उ॒ दं ङ्क्स
page028_line012.png,प्त॒ द श प्र व्या धा न्प्र॒ वि ध्य ति या॒ वा न्वा ऽ ए॒
page029_line001.png,ग्या॒ स प्त द शा नां॒ दु न्दु भी नां॒ प र मा॒ मे॒ वै त द्वा॒ चं प
page029_line002.png,र म॒ म्प्र जा॒ प ति मु॒ ज्ज य ति स प्त॒ द श भ वं ति स
page029_line003.png,प्त द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज
page029_line004.png,य ति।६। अ॒ थै ते॒ षां दु न्दु भी नां ए॒ कं य॒ जु षा॒
page029_line005.png,हं ति त त्स॒र्वे य॒ जु षा॒ ह ता भ वं ति।७। स ऽ आ॒
page029_line006.png,हं ति। बृ॒ ह स्प ते व्वा॒ जं ज य बृ॒ ह स्प॒ त ये व्वा॒ चं
page029_line007.png,व्व द त बृ॒ ह स्प॒ तिं व्वा॒ जं जा प य ते॒ ति य॒ दि ब्रा
page029_line008.png,ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒ ब्रा
page029_line009.png,ह्म णः॒।८। अ॒ थ य॒ दि रा ज॒ न्यो य॒ ज ते। इ॒ न्द्र व्वा॒
page029_line010.png,जं ज ये॒ न्द्रा य व्वा॒ चं व्व द ते॒ न्द्रं व्वा॒ जं जा प य ते॒
page029_line011.png,ति क्ष त्र ᳰ ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज न्यः॒।९। अ॒ थै ते॒
page029_line012.png,ष्वा जि सृ॒ त्सु र॒ थे षु पु॒ न रा॒ सृ ते ष्वे ते॒ षां दु न्दु
page030_line001.png,स व स इ॒ न्द्र स्यो त्त मं ना॒ क ᳰ रु हे य मि॒ ति क्ष
page030_line002.png,त्र ᳰ ही॒ न्द्रं क्ष त्र॒  ᳰ रा ज॒ न्यः।३। त्रिः सा॒ मा भि॒ गा य ति
page030_line003.png,त्रि॒ र भि गी या॒ व रो ह ति दे व॒ स्या ह॒ ᳰ स वि तुः॒ स
page030_line004.png,वे॒ स त्य॒ प्र स व सो बृ॒ ह स्प॒ ते रु त्त मं ना॒ क म रु
page030_line005.png,ह मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒
page030_line006.png,ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।४। अ॒ थ य॒ दि रा ज॒ न्यो
page030_line007.png,य॒ ज ते दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒ प्र स
page030_line008.png,व स ऽ इ॒ न्द्र स्यो त्त मं ना॒ क म रु ह मि॒ ति क्ष त्र ᳰ
page030_line009.png,ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज न्यः॒।५। अ॒ थ स प्त॒ द श दु न्दु
page030_line010.png,भी॒ न नु वे द्य न्त ᳰ स॒ म्मि न्वं ति। प्र ती॒ च ऽ आ॒ ग्नी ध्रा
page030_line011.png,त्प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ व्वा ज पे॒ ये
page030_line012.png,न य॒ ज ते व्वा ग्वै॒ प्र जा॒ प ति रे षा वै॒ प र मा व्वा
page031_line001.png,ति त द्य द॒ श्वा न व घ्रा प॒ य ती म मु॒ ज्ज या नी॒ ति
page031_line002.png,त॒ स्मा द्वा ऽ अ॒ श्वा न॒ व घ्रा प य ति।१५। ब्रा ह्म णं॥
page031_line003.png,४। त द्य॒ दा जिं धा॒ वं ति इ म॒ मे॒ वै ते॒ न लो क मु॒
page031_line004.png,ज्ज य त्य॒ थ य॒ द्ब्र ह्मा॒ र थ च क्रे सा॒ म गा॒ य ति ना
page031_line005.png,भि द घ्न उ॒ द्धि ते न्त रि क्ष लो क॒ मे॒ वै ते नो॒ ज्ज य
page031_line006.png,त्य॒ थ य द्यू॒ प ᳰ रो॒ ह ति दे व लो क॒ मे॒ वै ते नो॒ ज्ज
page031_line007.png,य ति त॒ स्मा द्वा॒ ऽ ए त॒ त्त्र यं॒ क्रि य ते।१। स॒ ब्र ह्मा॒ र थ
page031_line008.png,च क्र म॒ धि रो ह ति ना भि द घ्न ऽ उ॒ द्धि तं दे व॒ स्या
page031_line009.png,ह ᳰ स वि तुः॒ स वे॒ स त्य॒ स व सो बृ॒ ह स्प॒ ते रु त्त मं
page031_line010.png,ना॒ क ᳰ रु हे य मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म
page031_line011.png,हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।२। अ॒ थ य॒ दि रा
page031_line012.png,ज॒ न्यो य॒ ज ते। दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒
page032_line001.png,त॒ त्क रो ति।१२। अ॒ थ य॒ द्बा र्ह स्प त्यो भ॒ व ति। बृ॒ ह स्प॒
page032_line002.png,ति र्ह्ये॒ त म॒ ग्र ऽ उ द॒ ज य त्त॒ स्मा द्बा र्ह स्प त्यो॒ भ व ति॥
page032_line003.png,१३॥ अ॒ थ य॒ न्नै वा रो भ॒ व ति। ब्र॒ ह्म वै बृ॒ ह स्प॒ ति
page032_line004.png,रे ते वै ब्र॒ ह्म णा प च्य न्ते य॒ न्नी वा॒ रा स्त॒ स्मा न्नै वा
page032_line005.png,रो॒ भ व ति स प्त॒ द श श रा वो भ व ति स प्त द शो वै॒
page032_line006.png,प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति।१४। त म॒ श्वा
page032_line007.png,न॒ व घ्रा प य ति। व्वा॒ जि न ऽ इ॒ ति व्वा जि॒ नो ह्य॒ श्वा स्त॒
page032_line008.png,स्मा दा ह व्वा॒ जि न ऽ इ॒ ति व्वा ज जि त ऽ इ त्ये॒ न्नं वै व्वा॒
page032_line009.png,जो न्न जि त ऽ इ॒ त्ये॒ वै त॒ दा ह व्वा॒ ज ᳰ स रि ष्य॒ न्त
page032_line010.png,ऽ इ॒ त्यो जि ᳰ हि॒ स रि ष्य॒ न्तो भ॒ वं ति बृ॒ ह
page032_line011.png,स्प॒ ते र्भा ग म॒ व जि घ्र ते॒ ति बृ॒ ह स्प॒ ते॒ र्ह्ये ष॒ भा गो
page032_line012.png,भ॒ व ति त॒ स्मा दा ह बृ॒ ह स्प॒ ते र्भा ग म॒ व जि घ्र ते॒
page033_line001.png,त दा ह ।१०। अ र्द्धः प्र पा ठ क॥५९॥ ते वा॒ ऽ ए त॒ ऽ ए
page033_line002.png,व त्र॒ यो यु क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व
page033_line003.png,त्रा॒ धि प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि
page033_line004.png,स तं य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा
page033_line005.png,ति त॒ स्मा द पी॒ त र स्मिं न्य ज्ञ॒ ऽ ए त॒ ऽ ए व त्र॒ यो यु
page033_line006.png,क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व त्रा॒ धि
page033_line007.png,प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि स तं
page033_line008.png,य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा
page033_line009.png,ति॥११॥ अ॒ थ बा र्ह स्प त्यं॒ च रुं॒ नै वा र॒ᳰ स प्त॒ द
page033_line010.png,श श रा वं नि॒ र्व्व प ति। अ॒ न्नं वा॒ ऽ ए षः ऽ उ॒ ज्ज य ति यो॒
page033_line011.png,व्वा ज पे॒ ये न य॒ ज ते  न्न पे॒ यᳰ ह वै ना॒ मै त द्य॒ द्वा
page033_line012.png,ज पे॒ यं त द्य॒ दे॒ वै त द॒ न्न मु द॒ जै षी त्त॒ दे॒ वा स्मा ऽ ए
page034_line001.png,धी॒ त्ये॒ वै त॒ दा ह युं जं॒ तु त्वा म रु॒ तो व्वि श्व॒ वे द स ऽ
page034_line002.png,इ॒ ति युं जं॒ तु त्वा दे वा ऽ इ॒ त्ये॒ वै इ॒ त॒ दा ह॒ ते त्व॒ ष्टा
page034_line003.png,प त्सु॒ ज वं॒ द धा त्वि॒ ति ना॒ त्र ति रो॒ हि त मि वा स्त्य॒
page034_line004.png,थ द क्षि णा प्र ष्टिं॒ यु न क्ति स व्या प्र ष्टिं वा ऽ अ॒ ग्रे
page034_line005.png,मा नु षे॑ थै वं॒ दे व त्रा॒।९। स॒ यु न क्ति। ज वो य॒ स्ते
page034_line006.png,व्वा जिं नि॒ हि तो गु॒ हा यः॒ श्ये ने प॒रीत्तोऽ अ॒च
page034_line007.png,र च्च व्वा॒त ऽ इ॒ ति ज वो य॒ स्ते बा जि न्न॒ प्य न्य॒ त्रा ष
page034_line008.png,नि॒ हि त स्ते॒ न न इ मं॒ य ज्ञ॒ म्प्र जा॒ प ति मु॒ ज्ज ये॒
page034_line009.png,त्ये व इ॒ त॒ दा ह ते॒ न नो वा जि न्ब॑ ल वा न्ब॑ ले न
page034_line010.png,व्वा ज जि॒ च्च भ॒ व स॒ म ने च पा र यि ष्णु रि त्यं॒ नं
page034_line011.png,व्वै व्वा॒ जों ऽ न जि॒ च्च न ऽ ए॒ ध्य स्मिं॒ श्च नो य ज्ञे॒ दे
page034_line012.png,व स म न॒ इ मं॒ य ज्ञं॒ प्र जा॒ प ति मु॒ ज्ज ये॒ त्ये॒ वै
page036_line001.png,स॒ म भ व द॒ स र्व्वो हि वै॒ स म॒ भ व त्त॒ स्मा न्न स॒ र्व्वैः
page036_line002.png,प द्भिः प्र॒ ति ति ष्ठ त्ये॒ कै क मे व पा॒ द मु द॒ च्य ति ष्ठ
page036_line003.png,ति त द्य॒ दे॒ वा स्या॒ त्रा प्स्व॒ ही य त ते॒ नै॒ वै न मे
page036_line004.png,त त्स॒ म र्द्ध य ति कृ त्स्नं॒ क रो ति त॒ स्मा द॒ श्वा न द्भि॒ र॒
page036_line005.png,भ्यु॒ क्ष ति स्न॒ प ना या भ्य व नी य॒ मा नां त्स्न पि ता॒
page036_line006.png,न्वो दा॒ नी ता न्।५। सो॒ भ्यु क्ष ति॒ अ॒ प्स्व न्त॒ र मृ त
page036_line007.png,म प्सु॒ भे ष ज॒ म पा॒ मु त प्र॒ श स्ति ष्व॒ श्वा भ॒ व त व्वा
page036_line008.png,जि॒ न ऽ इ॒ त्य ने ना॒ पि दे॒ वी रा पो यो॒ व ऊ र्मिः
page036_line009.png,प्र॒ तू र्तिः क कु न्मा न्वा ज सा स्ते॒ ना यं व्वा॒ ज ᳰ
page036_line010.png,से दि त्यं॒ नं वै व्वा॒ ज स्ते॒ ना य मं॒ न मु॒ ज्ज य त्वि॒ त्ये॒
page036_line011.png,वै त॒ दा ह॒।६। अ॒ थ र॒ थं यु न क्ति। स॒ द क्षि णा यु
page036_line012.png,ग्य॒ मे वा॒ ग्रे यु न क्ति स व्या यु ग्यं वा ऽ अ॒ ग्रे मा
page037_line001.png,ह।४। तं॒ धू र्गृ ही त॒ म न्त र्व्वे॒ द्य॒ भ्य॒ व व र्त्त य ति व्वा॒
page037_line002.png,ज स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि त्यं॒ नं व्वै व्वा जों॒ ऽ
page037_line003.png,न स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि॒ त्ये॒ वै त॒ दा हा॒
page037_line004.png,दि तिं ना॒ म व्व॒ च सा क रा म ह ऽ इ॒ ती यं वै॒ पृ
page037_line005.png,थि व्य॒ दि ति स्त॒ स्मा दा हा॒ दि तिं ना॒ म व्व॒ च सा
page037_line006.png,क रा म ह ऽ इ॒ ति य॒ स्या मि दं व्वि॒ श्वं भु॒ व न मा वि
page037_line007.png,वे शे॒ त्य स्या ᳰ ही॒ द ᳰ स॒ र्व्वं भु॒ व न मा॒ वि ष्टं त॒ स्यां
page037_line008.png,नो दे वः॒ स वि ता ध॒ र्म्म सा वि ष दि॒ ति त॒ स्यां नो
page037_line009.png,दे वः॒ स वि ता य॒ ज मा न ᳰ सु व ता मि॒ त्ये॒ वै त॒ दा
page037_line010.png,ह।४। अ था॒ श्वा न द्भि॒ र भ्यु॒ क्ष ति स्न॒ प ना या
page037_line011.png,भ्य व नी य॒ मा नां त्स्न पि ता॒ न्वो दा॒ नी ता न द्भ्यो॒
page037_line012.png,ह वा ऽ अ ग्रे॒ श्वः सं॒ ब भू व॒ सो ऽद्भ्यः॒ सं भ॒ वं न॒ स र्व्वः
page038_line001.png,व ने भि॒ षिं च ति । मा॒ ध्यं दि ने स॒ व न ऽ आ जिं॒ धा वं त्ये
page038_line002.png,ष वै॒ प्र जा॒ प ति र्य॒ ऽ ए ष॒ य ज्ञ॒ स्ता य॒ ते य॒ स्मा दि माः॒
page038_line003.png,प्र जाः प्र॒ जा ता ऽ ए त॒ म्वे वा॒ प्ये त र्ह्य॒ नु प्र॒ जा यं ते त॒ न्म
page038_line004.png,ध्य त॒ ऽ ए॒ वै त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति।२। अ॒ गृ ही ते मा
page038_line005.png,हें द्रे॒ । ए ष वा ऽ इं॒ द्र स्य नि॒ ष्के व ल्यो ग्र॒ हो य॒ न्मा हें
page038_line006.png,द्रो॒ ऽ प्य स्यै त न्नि॒ ष्के व ल्य मे व॒ स्तो त्रं नि॒ ष्के व ल्य ᳰ
page038_line007.png,श स्त्र मिं॒ द्रो वै य॒ ज मा न स्त॒ दे न ᳰ स्व॒ ऽ ए वा॒
page038_line008.png,य॒ त ने भि॒ षिं च ति त॒ स्मा द॒ गृ ही ते मा हें द्रे॒।
page038_line009.png,३। अ॒ थ  र॒ थ मु पा॒ व ह र ति इं॒ द्र स्य व्व॒ ज्रो सी॒ ति व्व॒ ज्रो वै र॒ थ ऽ इं॒ द्रो वै य॒
page038_line010.png,ज मा न स्त॒ स्मा दा हें॒ द्र स्य व्व॒ ज्रो सी॒ ति व्वा ज सा
page038_line011.png,ऽ इ॒ ति व्वा ज सा हि र॒ थ स्त्व॒ या यं व्वा॒ ज ᳰ से दि त्यं॒
page038_line012.png,नं व्वै व्वा॒ ज स्त्व॒ या य मं॒ न मु॒ ज्ज य त्वि॒ त्ये वै त॒ दा
page039_line001.png,य त्य॒ थ य॒ त्पु रा॒ प्र च॒ रे द्य॒ था य म॒ ध्वा न मे ष्यं त्स्या
page039_line002.png,त्तं॒ ग त्वा स क्व त॒ तः स्या॒ दे वं त त्त॒ स्मा दे षा म॒ त्र ह
page039_line003.png,वि॒ र्भिः प्र च रं ति।१३। त॒ दु त॒ था न॒ कु र्या त्। ह्व॒ ल
page039_line004.png,ति वा॒ ऽ ए ष यो॒ य ज्ञ प था दे त्ये॒ ति वा॒ ऽ ए ष॒ य ज्ञ प
page039_line005.png,था द्य॒ ऽ ए वं॒ क रो॒ ति त॒ स्मा द्य॒ त्रै वै॒ त रे षां प शू नां॒
page039_line006.png,व्व पा॒ भिः प्र च रं ति त॒ दे॒ वै ते॒ षां व्व पा॒ भिः प्र॒ च रे
page039_line007.png,यु र्य॒ त्रै वे॒ त रे षां प शू ना॒ ᳰ ह वि॒ र्भिः प्र च॒ रं ति त॒ दे॒ वै
page039_line008.png,ट्कृ ते जु हो ति।१४। ब्रा ह्म णं॥३॥ तं वै मा॒ ध्यं दि ने स॒
page039_line009.png,ते॒ षा ᳰ ह वि॒ षा प्र॒ च रे यु रे॒ का नु वा॒ क्या भ व त्ये॒ का
page039_line010.png,या॒ ज्यै क दे व॒ त्या हि॒ प्र जा॒ प त य ऽ इ॒ त्यु पा ᳰ शू॒ क्त्वा
page039_line011.png,छा॒ गा ना ᳰ ह वि षो॒ नु ब्रू ही॒ ति प्र जा॒ प त य ऽ इ॒ त्ये वो
page039_line012.png,पा॒ ᳰ शू क्त्वा छा॒ गा ना ᳰ ह विः प्र॒ स्थि तं प्रे ष्ये॒ ति व्व॒ ष
page040_line001.png,स्युः स॒ र्व मु॒ ह्ये॒ वे॒ दं प्र जा॒ प तिः।१०। त द्धै के व्वा च॒ ऽ
page040_line002.png,उ त्त म मा॒ ल भं ते य॒ दि वै॒ प्र जा॒ प तेः प॒ र म॒ स्ति व्वा॒
page040_line003.png,गे व त॒ दे त द्वा॒ च मु॒ ज्ज या म इ॒ ति व॒ दं त स्त॒ दु त॒ था
page040_line004.png,न॒ कु र्या त्स॒ र्व्वं व्वा॒ इ दं॒ प्र जा॒ प ति र्य॒ दि मे॒ लो का य॒
page040_line005.png,दि दं किं॒ च सा य॒ दे॒ वै षु॒ लो के॒ षु व्वा ग्व॒ द ति त द्वा॒
page040_line006.png,च मु॒ ज्ज य ति त॒ स्मा दु तं न्ना॒ द्रि ये त।११। ते॒ षा मा
page040_line007.png,वृ त् । य॒ त्र मै त्रा व रु णो॒ व्वा म दे व्य॒ म नु श॒ ᳰ स ति त॒
page040_line008.png,दे षां व्व पा॒ भिः प्र॒ च रे युः प्र ज॒ न नं व्वै व्वा म दे व्यं॒ प्र ज॒
page040_line009.png,न नं प्र जा॒ प तिः प्रा जा प त्या॒ ऽ ए ते त॒ स्मा दे षा म॒ त्र
page040_line010.png,व्व पा॒ भि प्र॒ च रे युः।१२। अ॒ थे ष्टा॒ ऽ अ नु या जा भ॒ वं ति।
page040_line011.png,अ॒ व्यू ढे स्रु॒ चा व॒ थै षा ᳰ ह वि॒ र्भिः प्र॒ च रं ति सों ऽ तों॒ ऽ
page040_line012.png,तो वै॒ प्र जा॒ प ति स्त॒ दं त त॒ ऽ ए॒ वै त॒ त्प्र जा॒ प ति मु॒ ज्ज
page042_line001.png,व दा॒ ना नि त द्य॒ द र्द्धा॒ नां द्वि॒ र्द्वि र व द्य॒ ति त॒ थै षा॒ कृ त्स्ना॒
page042_line002.png,म्भ व त्य॒ थ य॒ दे तैः᳘ प्र च॒ र ति ते॒ न दै᳘ वीं व्वि॒ श मु॒ ज्ज
page042_line003.png,य त्य॒ था र्द्धा᳘ नि मा नु ष्यै᳘ वि श ऽ उ॒ प ह र ति ते॒ नो
page042_line004.png,मा नु षीं वि॒ श मु॒ ज्ज य ति॥५॥ त॒ दु त॒ था न॒ कु या त्
page042_line005.png,ह्व॒ ल ति वा॒ ऽ ए ष यो॒ य ज्ञ प था दे त्ये॒ ति वा॒ ऽ ए ष॒ य
page042_line006.png,ज्ञ प था द्य॒ ए वं॒ क रो॒ ति त॒ स्मा द्य॒ त्रै वे᳘ त रे षां प शू॒
page042_line007.png,नां व्व पा॒ भिः प्र च॒ रं ति त॒ दे᳘ वै त॒ स्यै व्व प॒ या प्र॒ च रे
page042_line008.png,यु रे क᳘ धा व दा॒ ना नि श्र प यं ति न॒ मा नु ष्यै᳘ वि श ऽ
page042_line009.png,उ॒ प ह र ति॥६॥ अ॒ थ स प्त॒ द श प्रा जा प त्या॒ न्प शू ना॒ ल
page042_line010.png,भ ते। ते वै स॒ र्वे तू प रा॒ भ वं ति स॒ र्व्वे श्या माः स॒ र्वे मु
page042_line011.png,ष्क राः॒ प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ वा ज पे॒
page042_line012.png,ये न य॒ ज तें॒ नं वै᳘ प्र जा॒ प तिः प शु र्व्वा ऽ अं॒ नं त॒ त्प्र जा॒
page042_line013.png,प ति मु॒ ज्ज य ति सो॒ मो वै᳘ प्र जा॒ प तिः प शु र्वै᳘ प्र त्य॒
page043_line001.png,ये॒ ऽ ए व के॒ च मा रु॒ त्यौ स्या तां। दु र्व्वे॒ दो ऽ ए व॒ व्व शा पृ᳘
page043_line002.png,श्नि र्य॒ दि व्व शां पृ᳘ श्निं न॒ विं दे॑ द॒ पि᳘ यै॒ व का॒ च व्व
page043_line003.png,शा॒ स्या त्।३। त॒ स्या ऽ आ वृ त्। य॒ त्र हो॒ ता मा हें द्रं
page043_line004.png,ग्र॒ ह म नु श᳘ ᳰ स ति त॒ द स्यै व्व प॒ या प्र॒ च रे यु रे
page043_line005.png,ष वा ऽ इं॒ द्र स्य नि॒ ष्के व ल्यो ग्र᳘ हो य॒ न्मा हें द्रो॒ प्य
page043_line006.png,स्यै त न्नि॒ ष्के व ल्य मे व॒ स्तो त्रं नि॒ ष्के व ल्य ᳰ श स्त्र
page043_line007.png,मि॒ न्द्रो वै य॒ ज मा न स्त॒ न्म ध्य त॒ ऽ ए वै त द्य॒ ज मा ने
page043_line008.png,व्वी र्यं॒ द धा ति त॒ स्मा द स्या ऽ अ॒ त्र व्व प॒ या प्र॒ च रे
page043_line009.png,युः॥४॥ द्वे धा॒ व दा॒ ना नि श्र प य न्ति। त॒ तो र्द्धा॒ नां
page043_line010.png,जु ह्वा॒ मु प स्ती॑ र्य द्वि॒ र्द्वि र॒ व द्य ति स कृ द भि॒ घा
page043_line011.png,र य ति प्र॒ त्य न क्त्य व दा॒ ना न्य॒ थो प भृ ति स कृ
page043_line012.png,त्स कृ द॒ व द्य ति द्वि॒ र भि॒ घा र य ति न प्र॒ त्य न क्त्य
page045_line001.png,व च्च नै॒ नो भ व ति या॒ व त्तृ॒ ण स्या॒ ग्रं तौ उ॒ सा द य तः॥
page045_line002.png,१८॥ अ॒ था ध्व र्युः॒ हि र ण्य पा त्रे॒ ण म धु ग्र हं॒ गृ ह्णा
page045_line003.png,ति तं म॒ ध्ये सो म ग्र हा॒ णा ᳰ सा द य त्य॒ थो क्थ्यं गृ
page045_line004.png,ह्णा त्य॒ थ ध्रु व म॒ थै तां॒ त्सो म ग्र हा॒ नु त्त मे॒ स्तो त्र॒ ऽ
page045_line005.png,ऋ त्वि॒ जां च म से॒ षु व्य व नी॒ य जु ह्व ति॑ ता॒ न्भ क्ष यं
page045_line006.png,त्य॒ थ मा॒ ध्यं दि ने स॒ व ने म धु ग्र ह॒ स्य च सु रा ग्र हा॒
page045_line007.png,णां चो द्य ते त स्या॒ तः॥१९॥ ब्राह्मणं॥२॥ आ ग्ने य॒ म
page045_line008.png,ग्नि ष्टो मः ऽ आ॒ ल भ ते । अ ग्नि र्व्वा॒ अ ग्नि ष्टो॒ मो ऽ ग्नि ष्टो॑
page045_line009.png,म॒ मे॒ वै ते नो॒ ज्ज य त्यैं द्रा ग्न॒ मु क्थे॒ भ्य ऽ आ॒ ल भ त ऽ
