crop_path	page_id	page_num	line_num	label	transcription	image_path	x0	y0	x1	y1
output/crops/page014_line006.png	262534021	14	6	Sanskrit Text	न्द्रो म रु॒ त ऽ उ पा॒ म न्त्र य त त॒ स्मा दा॒ श्व त्थे षु प ला शे	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	231	737	1848	871
output/crops/page014_line007.png	262534021	14	7	Sanskrit Text	षू॒ प न द्धा भ वं ति व्वि॒ शो नू॒ द स्यं ति व्वि॒ शो वै॒ म रु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	296	1256	1807	1408
output/crops/page014_line008.png	262534021	14	8	Sanskrit Text	तो॒ न्नं वै॒ व्वि॒ श स्त॒ स्मा द्वि॒ शो नू॒ द स्यं ति स प्त॒ द	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	296	1376	1777	1527
output/crops/page014_line009.png	262534021	14	9	Sanskrit Text	श भ वं ति स प्त द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	320	1512	1773	1643
output/crops/page014_line010.png	262534021	14	10	Sanskrit Text	प ति मु॒ ज्ज य ति॒।१७। अ॒ थे मा॒ मु पा वे॒ क्ष मा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	305	1650	1768	1788
output/crops/page014_line011.png	262534021	14	11	Sanskrit Text	णो ज प ति। न॒ मो मा त्रे॒ पृ थि व्यै न॒ मो मा॒ त्रे पृ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	332	1767	1802	1915
output/crops/page014_line012.png	262534021	14	12	Sanskrit Text	थि व्या ऽ इ॒ ति बृ॒ ह स्प॒ ते र्ह वा॒ ऽ अ भि षि षि चा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000047.png	302	1882	1759	2054
output/crops/page015_line001.png	262534022	15	1	Sanskrit Text	त द्य॒ दे॒ वै त द॒ न्न मु द॒ जै षी त्ते॒ नै॒ वै त॒ दे तां ग॒ तिं ग त्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	243	135	1847	283
output/crops/page015_line002.png	262534022	15	2	Sanskrit Text	सं॒ ᳬ स्पृ श ते त॒ दा त्म॒ न्कु रु ते त॒ स्मा द्गो धू॒ मा नु॒ ष स्पृ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	252	255	1882	396
output/crops/page015_line003.png	262534022	15	3	Sanskrit Text	श ति॒।१३। अ॒ थ शी र्ष्णा यू॒ प म त्त्यु॒ ज्जि ही ते। अ मृ॒ ता	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	255	371	1818	519
output/crops/page015_line004.png	262534022	15	4	Sanskrit Text	ऽ अ भू मे॒ ति दे व लो क॒ मे॒ वै ते नो॒ ज्ज य ति॒।१४॥ अ॒ थ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	252	511	1821	642
output/crops/page015_line005.png	262534022	15	5	Sanskrit Text	दि॒ शो नु वी॒ क्ष मा णो ज प ति। अ स्मे॒ वो ऽ अ स्त्वि न्द्रि य॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	259	614	1835	776
output/crops/page015_line006.png	262534022	15	6	Sanskrit Text	म स्मे॒ नृ म्ण॒ मु त क्र॒ तु र स्मे व्व॒ र्चा ᳰ सि स न्तु व ऽ इ॒ ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	255	761	1903	902
output/crops/page015_line007.png	262534022	15	7	Sanskrit Text	स॒ र्व्वं वा॒ ऽ ए ष॒ ऽ इ द मु॒ ज्ज य ति यो॒ व्वा ज पे॒ ये न य॒ ज ते प्र	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	211	1246	1787	1370
output/crops/page015_line008.png	262534022	15	8	Sanskrit Text	जा॒ प ति॒ ᳬ ह्यु॒ ज्ज॒ य ति स॒ र्व्व मु॒ ह्ये॒ वे दं॒ प्र जा॒ प तिः॒ सो॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	218	1365	1756	1486
output/crops/page015_line009.png	262534022	15	9	Sanskrit Text	स्य स॒ र्व्व स्य य॒ श ऽ इ न्द्रि यं॒ व्वी॒ र्य ᳰ सं वृ॒ ज्य त॒ दा त्म॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	214	1485	1777	1619
output/crops/page015_line010.png	262534022	15	10	Sanskrit Text	न्ध त्ते त॒ दा त्म॒ न्कु रु ते त॒ स्मा द्दि॒ शो नु वी॒ क्ष मा णो ज	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	245	1611	1773	1763
output/crops/page015_line011.png	262534022	15	11	Sanskrit Text	प ति।१५। अ॒ थै न मू ष पु टै॒ र नू॒ द स्यं ति। प श॒ वो वा ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	238	1745	1800	1872
output/crops/page015_line012.png	262534022	15	12	Sanskrit Text	ऊ॒ षा ऽ अ॒ न्नं वै॒ प श वो॒ न्नं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000046.png	230	1907	1778	2048
output/crops/page016_line001.png	262534023	16	1	Sanskrit Text	त्र य ते। जा॒ य ऽ ए॒ हि स्वो रो॒ हा वे॒ ति रो॒ हा वे॒ त्या ह जा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	235	125	1756	280
output/crops/page016_line002.png	262534023	16	2	Sanskrit Text	या त द्य॒ ज्जा या॒ मा म न्त्र॒ य ते र्द्धो॒ ह वा॒ ऽ ए ष॒ ऽ आ त्म॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	248	269	1742	407
output/crops/page016_line003.png	262534023	16	3	Sanskrit Text	नो य॒ ज्जा या त॒ स्मा द्या॒ व ज्जा यां न॒ विं द॒ ते॒ नै व ता॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	235	405	1759	533
output/crops/page016_line004.png	262534023	16	4	Sanskrit Text	व त्प्र॒ जा य ते॒ स र्व्वो हि ता॒ व द्भ॒ व त्य॒ थ य॒ दै व॒ जा यां॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	255	511	1780	649
output/crops/page016_line005.png	262534023	16	5	Sanskrit Text	व्वि न्द ते॒ थ प्र॒ जा य ते त॒ र्हि हि स॒ र्व्वो भ॒ व ति स॒ र्व्व ऽ ए	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	252	628	1773	758
output/crops/page016_line006.png	262534023	16	6	Sanskrit Text	तां ग॒ तिं ग छा नी॒ ति त॒ स्मा ज्जा या मा॒ म न्त्र य ते।१०।	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	241	750	1787	916
output/crops/page016_line007.png	262534023	16	7	Sanskrit Text	स॒ रो ह ति। प्र जा॒ प तेः प्र जा॒ ऽ अ भू मे॒ ति प्र जा॒ प ते॒ र्ह्ये ष॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	231	1239	1838	1380
output/crops/page016_line008.png	262534023	16	8	Sanskrit Text	प्र जा भ॒ व ति यो॒ व्वा ज पे॒ ये न य॒ ज ते ।११। अ॒ थ गो धू॒ मा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	217	1380	1834	1518
output/crops/page016_line009.png	262534023	16	9	Sanskrit Text	नु॒ प स्पृ श ति॒। स्व॒ र्दे वा ऽ अ ग न्मे॒ ति॒ स्व॒ र्ह्ये ष ग॒ छ ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	209	1505	1833	1636
output/crops/page016_line010.png	262534023	16	10	Sanskrit Text	यो॒ व्वा ज पे॒ ये न य॒ ज ते।१२। त द्य॒ द्गो धू॒ मा नु प स्पृ श॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	196	1623	1826	1750
output/crops/page016_line011.png	262534023	16	11	Sanskrit Text	ति। अ॒ न्नं वै॒ गो धू॒ मा ऽ अ॒ न्नं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ व्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	212	1759	1836	1887
output/crops/page016_line012.png	262534023	16	12	Sanskrit Text	ज पे॒ ये न य॒ ज ते न्न पे॒ य ᳰ ह वै ना॒ मै त द्य॒ द्वा ज पे॒ यं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000045.png	219	1851	1822	2010
output/crops/page017_line001.png	262534024	17	1	Sanskrit Text	द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति॒।७। अ॒ थ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	264	132	1824	273
output/crops/page017_line002.png	262534024	17	2	Sanskrit Text	ने॒ ष्टा प॒ त्नी मु दा ने ष्य॒न् कौ शं वा॒ सः प॒ रि धा प य ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	277	263	1790	390
output/crops/page017_line003.png	262534024	17	3	Sanskrit Text	कौ शं॒ वा चं॒ डा त क म॒ न्त रं दी क्षि त व॒ स ना ज्ज घ ना	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	288	373	1780	507
output/crops/page017_line004.png	262534024	17	4	Sanskrit Text	र्द्धो वा॒ ऽ ए ष॒ य ज्ञ॒ स्य य त्प॒ त्नी ता॒ मे त त्प्रा॒ चीं य ज्ञं॒ प्र सा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	291	503	1837	634
output/crops/page017_line005.png	262534024	17	5	Sanskrit Text	द यि ष्य॒ न्भ व त्य॒ स्ति वै प॒ त्न्या ऽ अ मे ध्यं य॒ द वा ची॒ नं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	281	619	1803	778
output/crops/page017_line006.png	262534024	17	6	Sanskrit Text	ना॒ भे र्मे॒ ध्या वै॒ द र्भा स्त द्य॒ दे॒ वा स्या ऽ अ मे ध्यं त॒ दे॒ वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	286	757	1836	922
output/crops/page017_line007.png	262534024	17	7	Sanskrit Text	स्या ऽ ए त॒ द्द र्भै र्मे॒ ध्यं कृ त्वा॒ थै नां प्रा॒ चीं य ज्ञं प्र॒ सा द	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	272	1234	1781	1395
output/crops/page017_line008.png	262534024	17	8	Sanskrit Text	य ति त॒ स्मा न्ने॒ ष्टा प॒ त्नी मु दा ने ष्यं॒ न्कौ शं वा॒ सः प॒ रि धा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	251	1391	1829	1522
output/crops/page017_line009.png	262534024	17	9	Sanskrit Text	प य ति कौ शं॒ वा च॒ ण्डा त क म॒ न्त रं दी क्षि त व॒ स ना त्।	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	257	1528	1790	1662
output/crops/page017_line010.png	262534024	17	10	Sanskrit Text	८। अ॒ थ नि श्र य णीं नि॒ श्र य ति। स॒ द क्षि ण त ऽ उ॒ द	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	250	1658	1752	1792
output/crops/page017_line011.png	262534024	17	11	Sanskrit Text	ङ्रो हे दु त्त र तो॒ वा द क्षि णा॒ द क्षि ण त॒ स्त्वे वो॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	219	1786	1762	1930
output/crops/page017_line012.png	262534024	17	12	Sanskrit Text	द ङ्रो हे त्त॒ था ह्यु॒ द ग्भ॒ व ति।९। स॒ रो क्ष्य॒ न्जा या मा॒ मं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000044.png	273	1906	1748	2081
output/crops/page018_line001.png	262534025	18	1	Sanskrit Text	व्व त्स रः॒ प्र जा॒ प तिः प्र जा॒ प ति र्य ज्ञ स्त॒ द्यै॒ वा स्य कॢ॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	289	111	1842	249
output/crops/page018_line002.png	262534025	18	2	Sanskrit Text	प्ति र्या॒ स म्प त्ता॒ मे॒ वै त दु॒ ज्ज य ति ता॒ मा त्म॒ न्कु रु ते।	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	272	262	1870	375
output/crops/page018_line003.png	262534025	18	3	Sanskrit Text	४। अ ष्टा श्रि र्यू॒ पो भ व ति। अ ष्टा॒ क्ष रा वै॒ गा य त्री॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	297	365	1852	501
output/crops/page018_line004.png	262534025	18	4	Sanskrit Text	गा य त्र॒ म ग्ने श्छ॒ न्दो दे व लो क॒ मे॒ वै ते नो॒ ज्ज य ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	285	489	1834	626
output/crops/page018_line005.png	262534025	18	5	Sanskrit Text	स प्त द शो॒ भि र्वा॒ सा भि र्यू॒ पो व्वे ष्टि तो॒ वा व्वि॒ ग्र थि	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	285	608	1860	726
output/crops/page018_line006.png	262534025	18	6	Sanskrit Text	तो वा भ व ति स प्त द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒ प	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	287	726	1804	866
output/crops/page018_line007.png	262534025	18	7	Sanskrit Text	ति मु॒ ज्ज य ति।५। गौ धू मं॒ च षा॒ लं भ व ति। पु॒ रु षो वै॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	316	1215	1817	1369
output/crops/page018_line008.png	262534025	18	8	Sanskrit Text	प्र जा॒ प ते र्ने॒ दि ष्ठ ᳰ सो य॒ म त्व॒ गे ते वै पु॒ रु ष स्यौ॒ ष	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	321	1355	1782	1495
output/crops/page018_line009.png	262534025	18	9	Sanskrit Text	धी नां ने दि ष्ठ त मां य॒ द्गो धू॒ मा स्ते॒ षां न त्व॒ ग स्ति म	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	330	1507	1757	1631
output/crops/page018_line010.png	262534025	18	10	Sanskrit Text	नु ष्य लो क॒ मे॒ वै ते नो॒ ज्ज य ति।६। ग र्त न्वा न्यू पो॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	318	1615	1745	1757
output/crops/page018_line011.png	262534025	18	11	Sanskrit Text	ती क्ष्णा ग्रो भ व ति। पि तृ दे व॒ त्यो वै ग॒ र्त्तः पि तृ लो	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	309	1770	1785	1892
output/crops/page018_line012.png	262534025	18	12	Sanskrit Text	क॒ मे॒ वै ते नो॒ ज्ज य ति स प्त॒ द शा र त्नि र्भ व ति स प्त	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000043.png	318	1880	1759	2034
output/crops/page019_line001.png	262534026	19	1	Sanskrit Text	ᳰ शि ना॒ य स्वा॒ हा वि न ᳰ शि॒ न आ न्त्या य ना॒ य स्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	282	136	1887	269
output/crops/page019_line002.png	262534026	19	2	Sanskrit Text	हां॒ त्या य भौ व ना॒ य स्वा॒ हा भु॒ व न स्य प॒ त ये स्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	269	260	1886	390
output/crops/page019_line003.png	262534026	19	3	Sanskrit Text	हा॒ धि प त ये स्वा हे॒ त्ये ता द्वा॒ द शा प्ती र्जु हो ति द्वा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	277	394	1851	541
output/crops/page019_line004.png	262534026	19	4	Sanskrit Text	द श वै मा॒ साः सं व त्स र॒ स्य सं व्व त्स रः॒ प्र जा॒ प तिः	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	264	527	1811	648
output/crops/page019_line005.png	262534026	19	5	Sanskrit Text	प्र जा॒ प ति र्य ज्ञ स्त द्यै॒ वा स्या प्ति र्या॒ सं प त्ता॒ मे॒ वै त	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	261	650	1871	792
output/crops/page019_line006.png	262534026	19	6	Sanskrit Text	दु॒ ज्ज य ति ता॒ मा त्म॒ न्कु रु ते।२। अ॒ थ ष ट्कॢ प्तीः॥	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	258	767	1811	926
output/crops/page019_line007.png	262534026	19	7	Sanskrit Text	जु हो॒ ति वा व्वा च॒ य ति वा य॒ दि जु हो॒ ति य॒ दि व्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	286	1243	1812	1399
output/crops/page019_line008.png	262534026	19	8	Sanskrit Text	च॒ य ति स मा न॒ ए व बं॒ धुः।३। स॒ व्वा च य ति आ॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	291	1387	1828	1529
output/crops/page019_line009.png	262534026	19	9	Sanskrit Text	यु र्य ज्ञे॒ न क ल्प तां प्रा णो॑ य ज्ञे॒ न क ल्प तां च॒ क्षु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	294	1521	1828	1673
output/crops/page019_line010.png	262534026	19	10	Sanskrit Text	र्य ज्ञे॒ न क ल्प ता ᳬ श्रो॑ त्रं य ज्ञे॒ न क ल्प तां पृ ष्ठं॒ य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	301	1658	1830	1791
output/crops/page019_line011.png	262534026	19	11	Sanskrit Text	ज्ञे॒ न क ल्प तां य ज्ञो॒ य ज्ञे॒ न क ल्प ता मि॒ त्ये ताः	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	295	1809	1851	1953
output/crops/page019_line012.png	262534026	19	12	Sanskrit Text	ष ट्कॢ प्ती र्व्वा च य ति ष ड्वा॒ ऽ ऋ त॒ वः सं व त्स र॒ स्य सं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000042.png	292	1950	1820	2114
output/crops/page020_line001.png	262534027	20	1	Sanskrit Text	स त्य॒ मे॒ वै त छ्रि॒ यं ज्यो॒ ति र्य॒ ज मा ने द धा त्य॒ नृ ते न	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	280	115	1898	267
output/crops/page020_line002.png	262534027	20	2	Sanskrit Text	पा प्म॒ ना त॒ म सा वै॒ श्यं व्वि ध्य ति तैः स यं भो॒ गं का	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	294	256	1861	379
output/crops/page020_line003.png	262534027	20	3	Sanskrit Text	म॒ य ते तं॒ कु रु ते॒ थै त ᳰ स॒ हि र ण्य पा त्र मे व॒ म धु ग्र	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	284	376	1837	514
output/crops/page020_line004.png	262534027	20	4	Sanskrit Text	हं॒ ब्र ह्म॒ णे द दा ति तं॒ ब्र ह्म॒ णे द॒ द द मृ॒ त मा॒ यु रा त्म॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	282	504	1824	641
output/crops/page020_line005.png	262534027	20	5	Sanskrit Text	न्ध त्ते मृ॒ तᳬ ह्या॒ यु र्हि॒ र ण्यं ते॒ न स यं भो॒ गं का म॒ य ते	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	257	631	1916	771
output/crops/page020_line006.png	262534027	20	6	Sanskrit Text	तं॒ कु रु ते।२८॥ ब्रा ह्म णं ॥५॥ प्र थ मो ध्या यः॥ अ॒ थ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	263	758	1848	886
output/crops/page020_line007.png	262534027	20	7	Sanskrit Text	स्रु वं॒ चा ज्य वि ला॒ प नीं चा दा॒ य॥ आ ह व नी॒ य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	259	1235	1773	1361
output/crops/page020_line008.png	262534027	20	8	Sanskrit Text	म भ्यै॒ ति स॒ ऽ ए ता द्वा॒ द शा॒ प्ती र्जु हो॒ ति वा व्वा च॒ य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	278	1353	1833	1495
output/crops/page020_line009.png	262534027	20	9	Sanskrit Text	ति वा य॒ दि जु हो॒ ति य॒ दि व्वा च॒ य ति स मा न॒ ऽ ए	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	263	1504	1776	1646
output/crops/page020_line010.png	262534027	20	10	Sanskrit Text	व ब॒ न्धुः।१। स॒ जु हो ति। आ प॒ ये स्वा॒ हा स्वा प॒ ये स्वा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	280	1637	1823	1786
output/crops/page020_line011.png	262534027	20	11	Sanskrit Text	हा पि जा॒ य स्वा॒ हा क्र॒ त वे स्वा॒ हा व्व॒ स वे स्वा॒ हा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	270	1777	1811	1913
output/crops/page020_line012.png	262534027	20	12	Sanskrit Text	ह र्प्प त ये स्वा हा॒ ह्ने मु ग्धा॒ य स्वा॒ हा मु ग्धा॒ य वै न	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000041.png	265	1912	1800	2067
output/crops/page021_line001.png	262534028	21	1	Sanskrit Text	व जि घ्र ते॒ ति नि मृ जा ना ऽ इ॒ ति त द्य॒ ज मा ने व्वी र्यं॒ द धा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	302	118	1884	273
output/crops/page021_line002.png	262534028	21	2	Sanskrit Text	ति त द्य द॒ श्वा न व घ्रा प॒ य ती म मु॒ ज्ज या नी॒ ति वा ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	309	248	1874	388
output/crops/page021_line003.png	262534028	21	3	Sanskrit Text	अ ग्रे॒ व घ्रा प य त्य था॒ त्रे म मु॒ द जै ष मि॒ ति त॒ स्मा द्वा ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	288	394	1887	525
output/crops/page021_line004.png	262534028	21	4	Sanskrit Text	अ॒ श्वा न॒ व घ्रा प य ति। २७। अ॒ थै ते॒ षा मा जि सृ ता ᳰ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	323	517	1843	651
output/crops/page021_line005.png	262534028	21	5	Sanskrit Text	र॒ था ना म्। ए॒ क स्मि न्वै॒ श्यो वा रा ज॒ न्यो वो पा॒ स्थि तो	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	278	650	1826	794
output/crops/page021_line006.png	262534028	21	6	Sanskrit Text	भ व ति स व्वे॒ दे रु॒ त्त रा याᳬ श्रो॒ णा ऽ उ॒ प वि श त्य॒ था	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	299	793	1853	927
output/crops/page021_line007.png	262534028	21	7	Sanskrit Text	ध्व र्यु॒ श्च य॒ ज मा न श्च पू॒ र्व्व या द्वा रा॒ म धु ग्र ह॒ मा दा॒ य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	233	1237	1829	1388
output/crops/page021_line008.png	262534028	21	8	Sanskrit Text	नि॒ ष्क्रा म त स्तं वै॒ श्य स्य वा रा ज॒ न्य स्य वा पा णा वा॒ ध	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	240	1396	1845	1510
output/crops/page021_line009.png	262534028	21	9	Sanskrit Text	त्तो॒ थ ने ष्टा॒ प र या द्वा रा॒ सु रा ग्र हा॒ ना दा॒ य नि॒ ष्क्रा म ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	277	1499	1811	1639
output/crops/page021_line010.png	262534028	21	10	Sanskrit Text	स॒ ज घ॒ ने न शा॒ लां प र्ये त्यै॒ कं व्वै॒ श्य स्य वा रा ज॒ न्य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	289	1644	1820	1775
output/crops/page021_line011.png	262534028	21	11	Sanskrit Text	स्य वा पा णा॒ वा द॒ ध दा हा ने॒ न त ऽ इ मं नि॒ ष्क्री णा मी॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	300	1760	1831	1901
output/crops/page021_line012.png	262534028	21	12	Sanskrit Text	ति स त्यं वै श्री र्ज्यो॒ तिः सो मो॒ नृ तं पा प्मा त॒ मः सु॒ रा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000040.png	300	1894	1828	2038
output/crops/page022_line001.png	262534029	22	1	Sanskrit Text	ज ऽ आ मां॒ न स्य प्र स वो॒ ज ग म्या दि॒ त्ये॒ वै त॒ दा॒ हे मे द्या॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	288	143	1842	288
output/crops/page022_line002.png	262534029	22	2	Sanskrit Text	वा पृ थि वी॒ व्वि श्व॒ रू पे ऽ इ॒ ति द्या॒ वा पृ थि वी हि॒ प्र	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	290	287	1810	427
output/crops/page022_line003.png	262534029	22	3	Sanskrit Text	जा॒ प ति रा॒ मा गं तां पि त॒ रा मा त॒ रा चे॒ ति मा ते॒ व च हि॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	296	415	1827	556
output/crops/page022_line004.png	262534029	22	4	Sanskrit Text	पि॒ ते व च प्र जा॒ प ति रा॒ मा सो॒ मो अ मृ त त्वे॒ न ग म्या	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	290	551	1804	671
output/crops/page022_line005.png	262534029	22	5	Sanskrit Text	दि॒ ति सो॒ मो हि॒ प्र जा॒ प तिः ।२६। त म॒ श्वा न॒ व घ्रा प य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	294	654	1818	791
output/crops/page022_line006.png	262534029	22	6	Sanskrit Text	ति व्वा॒ जि न ऽ इ॒ ति व्वा जि॒ नो ह्य॒ श्वा स्त॒ स्मा दा ह व्वा॒ जि न	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	297	795	1876	932
output/crops/page022_line007.png	262534029	22	7	Sanskrit Text	इ॒ ति व्वा ज जि त ऽ इ त्यं॒ नं व्वै व्वा॒ जों न जि त ऽ इ॒ त्ये वै त॒ दा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000039.png	215	1245	1825	1390
